I,Q
0.3655,0.74156
-0.47634,0.12298
0.34122,-0.56951
0.81072,-0.68327
0.0048604,-0.33798
-0.75974,0.046936
-0.5836,-0.60108
0.30404,-0.79636
0.1635,0.57846
-0.7011,0.61771
-0.74589,-0.44207
-0.29566,-0.10705
0.13951,0.85351
0.21855,0.89841
-0.37283,-0.019577
0.28259,-0.48719
0.76318,0.026244
0.32441,-0.046581
0.79366,-0.54355
-0.097265,-0.83241
-0.21132,-0.85889
0.61344,0.26848
-0.63246,0.83286
0.23623,0.25922
0.53247,0.75261
-0.48478,1.0325
0.4121,0.11551
-0.27706,0.48841
-0.70105,1.4585
-0.44295,-0.091188
-1.1198,-0.78072
-0.97196,1.0918
-0.51922,1.3867
0.47267,0.21192
0.57633,-0.66538
0.21033,-0.73674
0.67916,0.19736
0.39092,0.9941
0.37312,1.496
-0.47469,0.50458
-0.46046,-0.15611
-0.14824,-0.46099
-0.70253,-0.63116
-0.61002,0.34536
-0.61557,-0.43782
0.21208,-0.14451
0.81687,1.3478
0.84616,0.68394
0.85266,0.018234
-0.3788,-0.020256
-0.12477,-0.095065
-0.058397,0.61922
-0.72243,-0.01514
-0.16353,-0.6594
-0.65482,0.40588
0.68363,0.7668
1.4785,-0.33236
-0.38257,-0.8154
-0.3504,0.33725
-0.59464,0.46911
-0.49851,-0.65037
0.1759,-0.26013
-0.58723,0.14249
0.40865,-0.0083268
0.87817,-0.11971
0.77307,-1.2162
0.63004,-0.47783
-0.54545,0.65715
-0.62721,-0.31311
-0.65701,0.098595
-0.49434,0.81137
-0.15115,-0.014589
0.0083723,0.51545
0.50327,1.1713
0.39751,0.68235
0.5583,0.68377
0.32113,0.8428
0.37655,1.2686
0.57463,1.3962
-1.0285,0.07075
-0.27882,-1.1125
0.93492,-0.41161
-0.74642,0.88049
-1.0914,0.98822
0.033101,-0.10151
0.3106,-0.81441
0.0984,-1.0109
0.3008,-0.88652
0.53715,0.29261
0.46333,0.9145
0.53149,0.74383
0.46307,0.40242
-0.81246,-0.39327
-1.5368,-0.65602
0.38954,-0.22445
0.78473,0.82214
-0.95199,0.87078
-0.36814,-1.015
0.14777,-1.612
-0.085481,-0.9327
0.28569,-0.94151
0.23309,-0.69907
0.2398,-1.0806
-0.11024,-0.92162
-0.12119,0.1098
-0.36948,-0.32033
-0.88701,-0.32135
-0.49978,0.53612
-0.7921,-0.15902
0.12073,-0.25468
1.3023,0.94813
1.0014,0.35314
0.77987,-0.23882
-0.39656,0.18883
-0.15805,0.0049594
0.17227,0.5838
-0.69634,0.26124
-0.44216,-0.61299
-0.35278,0.69397
0.37616,0.16994
-0.48385,-1.0588
-1.3978,-0.90965
-1.2366,0.24038
-0.47296,0.36625
-0.081589,-0.55413
-0.42301,0.023422
-0.040791,-0.5241
0.58942,-0.86759
0.91079,0.29506
0.16481,0.32556
0.32491,0.3554
1.2729,0.33695
0.25464,-0.78126
-0.51044,-0.32834
-0.45335,0.24474
-0.16574,-0.35765
0.34318,0.13062
-0.27522,0.28953
-0.36609,0.36211
0.62956,0.70949
0.69277,-0.84635
0.091924,-0.99027
-0.11562,-0.095615
0.033489,-0.82731
0.84261,-0.41494
0.88944,0.32389
-0.25535,0.30786
0.18655,0.43162
0.012362,0.13441
-1.0583,0.41872
-0.28882,1.39
0.097428,1.6413
0.076318,1.5784
-0.45762,0.4801
-0.76488,-1.2455
1.0505,-0.92571
0.89991,1.1472
-0.13151,0.90677
0.31084,0.010458
0.087656,0.2555
-0.32901,0.13885
-0.66656,0.49673
0.62194,-0.0020781
0.82224,-1.0961
-0.43432,-1.0373
0.4808,-0.21526
-0.11582,0.05277
-0.71459,-0.72715
0.47195,0.34006
0.086664,0.70734
0.012969,-0.5742
0.62209,0.44173
1.1891,0.14204
0.78228,-0.93049
-0.53837,0.27246
-0.32845,0.43612
-0.21272,-0.0018977
-0.03518,-0.27465
-0.37399,-0.14172
-1.1962,-0.68859
0.52978,-1.2695
1.3989,0.58615
0.024713,0.96936
-1.1771,-0.3725
-1.5551,-0.49113
-1.5634,-0.43263
-1.0972,0.65226
-0.25191,0.50379
-0.24253,-0.5255
-0.35933,0.10498
-0.20773,-0.50455
0.25108,-1.0231
0.88901,-0.009907
0.2395,0.196
0.37265,0.18807
1.3094,-0.1266
-0.037957,-0.86456
-0.59864,-0.1865
-0.29138,0.45501
-0.25837,-0.12956
-0.051424,-0.41625
-0.50758,-0.85964
-0.31286,-1.7533
0.65433,-0.40491
0.61572,0.5359
0.26071,-0.92274
0.79991,-0.069384
-0.056582,0.63384
-1.4367,0.67057
-0.43819,0.20722
0.32344,-0.65961
-0.31268,-0.090887
-0.28022,0.74705
-0.40281,1.1672
-0.61482,0.2747
0.090046,-1.1555
1.0576,-0.90256
0.39001,0.32796
-0.7827,0.82827
-0.74579,0.57709
-0.13716,0.42639
0.52086,-0.26052
0.14211,-0.16706
-0.24427,1.4095
-0.34385,0.91871
-0.54522,-0.56759
0.74283,-0.66816
-0.034286,-0.40839
-0.64345,-0.65661
1.4272,-0.60438
1.4264,0.11971
0.75755,-0.018579
0.2679,0.18567
-0.515,0.75539
0.91301,0.44829
0.4537,0.69993
-0.12446,0.25581
1.5461,-0.085986
1.4098,-0.2958
0.029901,-0.94944
-0.70092,-0.10599
-0.39278,0.25466
-0.38747,0.019195
-0.83206,0.37541
-0.18184,0.035616
-0.27096,-0.19473
-0.46613,0.075917
0.050099,0.404
-0.30345,0.29902
-0.0064825,0.37763
0.42811,0.33201
0.11548,0.017917
0.19672,0.79544
0.26132,0.59028
0.058201,0.30421
0.29136,0.73648
0.77563,-0.20349
-0.10717,-1.1351
-1.0973,-1.4329
-0.37628,-0.34358
-0.33051,0.51368
-1.0923,-0.54871
-0.36308,0.50625
-0.26025,0.51008
-0.38418,-0.58254
-0.7345,-0.72865
-0.94023,-1.61
0.47626,-0.58697
0.79477,0.31884
-0.12217,-0.93778
0.67657,-0.34964
0.1138,0.59393
-1.1091,1.0692
-0.29714,0.30231
0.016626,-0.76816
-0.31124,-0.0050122
0.0013791,0.79431
0.0069077,1.2583
-0.34922,0.54386
-0.53352,-0.90109
-0.16764,-0.88557
0.5394,0.41056
0.70749,-0.1061
0.70424,-1.2758
0.72707,-1.5892
1.0508,-0.39016
0.59091,1.2526
-0.40082,0.9803
-0.50886,0.24971
0.79946,-0.91728
0.92144,-1.1234
-0.45064,-0.46366
-0.019009,-0.29812
0.23979,0.069465
-0.57268,-0.12813
-0.44667,0.10883
0.11262,0.42691
0.68012,-0.0028507
0.15049,0.097233
-0.24138,-0.18802
0.58366,-0.24847
-0.093494,-0.9104
-0.79222,-1.4652
0.13984,-0.097802
0.33819,0.88719
-0.54831,1.1287
-0.99618,0.054699
-0.37805,-1.4755
-0.16181,-1.6461
-0.53031,-0.92039
-0.80498,0.27033
-0.035178,-0.3072
1.2832,-0.43481
0.10495,0.57597
-0.60133,0.41801
0.90519,0.98262
0.2613,1.096
0.33008,0.18129
1.1143,0.32831
0.014183,0.79195
0.73884,0.73195
0.60387,-0.50379
-1.0604,-0.46574
-0.34799,0.1126
0.059753,-0.32004
0.33186,0.30897
0.22605,0.72955
-0.48753,0.19727
0.34489,-0.0026455
0.27437,0.5317
-0.3971,0.69977
-0.10587,-0.21582
0.017658,0.037067
0.92869,-0.15558
0.066226,-0.77668
-1.1239,0.38036
0.045944,0.85879
-0.63258,0.55602
-0.89363,0.22624
0.16102,0.63424
-0.716,1.274
-0.011819,0.53064
0.62797,0.58177
-1.1068,0.16406
-0.7214,-0.58998
0.71935,0.20451
0.58713,-0.44604
0.16042,-1.4652
0.069854,-1.7029
0.79697,-0.7275
0.94624,0.95614
-0.011112,1.0854
-0.38785,0.45226
0.37154,-1.1723
0.43245,-1.366
-0.51635,-0.26267
-0.11862,-0.2846
0.22949,-0.0039136
-0.63338,0.097405
-0.24154,0.40678
0.68827,0.099979
1.1868,-1.2202
0.35098,-0.53081
0.43254,-0.070982
0.85657,0.49064
-0.31924,0.91404
0.87564,-0.32531
1.366,0.22984
-0.2003,0.5295
-0.45634,-0.32752
-0.62586,0.026313
-0.80625,-0.48687
-1.2031,-0.16475
-0.093074,0.47328
0.69047,-0.43404
-0.25717,-0.5578
-0.10833,-0.53633
-0.69112,-0.31859
-0.25207,0.44385
0.93947,-0.37298
0.43132,-1.0996
0.54783,-0.45887
0.19726,-0.44825
0.38868,-0.091286
-0.21723,0.90673
-1.4336,0.51676
0.40555,0.17422
0.31781,0.92096
-0.65513,0.56683
-0.19398,-0.13445
-1.4248,-0.2773
-1.2759,0.19359
0.16465,0.94609
-0.18889,0.31471
-0.52317,-0.038334
0.45622,0.73579
1.2002,1.1563
0.33214,1.4899
-0.87303,0.037454
-0.61697,-1.2298
0.049952,-0.85991
0.09275,-0.61012
-0.5878,0.085373
-0.075223,0.4076
0.38312,-0.071062
-0.80846,-0.34433
-0.66493,-0.55787
0.55343,0.10202
0.25053,0.69985
-0.25916,-0.33564
0.099451,-1.1251
-0.21192,-0.10198
0.065732,0.37921
0.52496,-0.31445
-0.35787,-0.30006
-0.74264,-0.26436
-0.85027,-0.86141
-0.14469,-1.1237
1.0853,0.27012
0.69554,1.5422
0.45918,1.2073
0.36174,-0.087777
0.19988,-0.32016
0.69386,0.68126
0.78436,-0.22388
0.63171,-1.6114
0.10699,-0.60374
0.35119,-0.24963
0.9447,0.16169
0.07656,0.95194
0.67177,-0.61991
1.267,-0.31633
0.10431,0.57006
-0.49432,-0.11888
-0.53496,0.2197
-0.94812,-0.14814
-1.197,0.26892
0.086308,0.43518
0.42439,-0.65724
-0.5782,-0.38815
-0.18845,0.024071
0.58183,-0.011094
1.0279,-0.23571
-0.31186,-0.78384
-0.26922,-0.69708
0.42438,0.21088
-0.46079,1.1051
-0.85567,0.64318
-0.27552,-0.3834
0.78958,0.30892
0.33872,0.11406
0.3924,-0.09257
0.95684,1.2047
-0.11214,1.3654
0.56265,0.51931
0.46637,-0.50035
-0.58007,-0.0086103
0.19377,0.81379
1.0315,-0.19535
1.5124,0.43934
0.41165,0.76684
-0.2028,0.13967
0.51728,0.72985
-0.29926,0.15234
-0.00066212,-0.78317
1.0571,-0.80055
0.57283,0.098274
-0.32178,0.18502
-0.86759,-0.50176
-0.37034,0.63428
-0.019053,0.96346
0.21537,0.1436
0.0022167,-0.71849
-0.61577,-1.6473
-0.16246,0.14848
-0.51114,1.154
-1.274,-0.643
-0.77239,0.084382
0.018433,0.69895
0.40484,0.20864
-0.41229,0.73666
-0.41738,-0.1741
0.1186,-1.484
-0.16073,-1.2549
0.49238,-0.95216
0.99249,-0.35493
0.79501,-0.17588
-0.006901,-0.682
-0.7498,-0.13396
-0.1126,0.69297
0.30696,0.99202
-0.35086,1.0883
-1.0859,0.43988
-1.3888,0.66827
-0.85219,0.3072
0.24909,-0.80032
0.35712,0.048521
0.43483,0.10213
0.37597,-0.69457
-1.1165,-0.70151
-0.012331,-1.0433
0.93156,-0.5787
-1.3735,0.12293
-1.2528,0.22921
0.059495,0.25693
0.57007,-0.21738
0.90548,-0.55772
-0.5472,-0.56552
-0.47123,-0.52209
0.42152,0.034882
-0.015864,1.1573
-0.57811,0.85997
-0.50223,-0.26977
0.71797,-0.025299
0.39449,-0.035931
0.36525,-0.26538
1.3439,0.7396
0.38122,1.2592
0.60479,0.28154
0.37803,-0.56286
0.71766,-0.44111
0.96089,-0.04352
-0.47247,-0.64979
-0.30408,0.040188
0.063186,0.86598
-0.22334,0.16582
-0.72639,0.71271
-1.0185,0.56501
-0.95774,0.52595
-0.24457,0.21098
0.37383,0.051503
0.095714,1.0011
0.68266,-0.73365
1.444,-0.75129
1.0196,1.2128
0.016777,0.44489
-0.05992,-0.18571
1.0798,-0.62001
1.1796,0.66784
0.20816,1.6557
0.44843,-0.49806
0.57326,-0.30863
0.1571,0.15224
-0.3166,-0.93202
-0.61281,-0.96382
-0.39726,-1.1205
-0.21452,-0.40382
0.27817,-0.44728
0.21122,-0.54992
-0.82935,0.306
0.10426,0.29187
1.0736,1.0862
0.24209,0.94146
0.21289,-0.040423
-0.0023174,-0.25499
-0.60494,-1.1618
0.031367,-0.82684
0.50769,0.97343
0.51579,1.4617
0.38183,0.40611
-0.87639,-0.0018148
-1.2181,-0.071265
-0.25462,-0.30388
-0.35896,0.58763
-0.33152,0.46246
-0.55762,-0.15438
-1.2571,0.61034
0.2218,0.75093
0.95503,-0.29563
-0.78992,-1.0309
-0.92849,-0.21324
-0.24925,-0.059531
-0.33346,-0.80087
-0.13779,0.021979
-0.83129,0.15795
-1.3021,-0.23603
-0.044556,-0.051712
0.65567,-1.001
0.6883,-1.3194
0.35127,0.17646
-0.64131,1.1667
-0.43664,0.5556
0.25127,0.15136
0.1693,-0.43422
1.0191,-1.0813
0.92612,-0.40739
-0.62553,-0.37647
-0.26476,0.17774
0.38835,0.83261
-0.1745,0.25789
-0.40029,0.84671
-0.73076,0.85285
-0.64722,0.89235
-0.085597,0.33021
0.42992,-0.063872
0.54656,0.88198
0.31278,-0.903
0.95585,-1.2997
1.339,0.6592
0.30347,0.61858
0.23548,0.5266
-0.12813,0.057972
-0.24546,-1.1849
0.22194,-1.0845
-0.30491,-0.49017
0.2777,-0.13952
0.52235,0.9874
0.13237,0.29275
1.0558,-0.49751
0.71336,-0.27483
-0.020386,-0.90562
0.024829,0.12818
-0.48607,0.31148
-0.20637,-0.53615
0.20462,0.31072
0.056486,0.56596
-0.11505,-0.18862
-0.064781,-0.55352
0.13941,0.28544
-0.50035,0.31006
-0.34512,-0.4193
0.34261,0.68815
0.51988,0.47737
1.2013,-0.12412
0.45403,0.081973
-0.23727,-1.0308
0.45719,-0.57797
-0.0039615,0.50939
0.2341,0.61638
0.53334,1.2649
-0.17749,0.65679
0.019949,-0.7116
-0.22224,-0.91861
-0.15585,-0.59363
0.60744,-1.0411
0.88379,-1.3481
0.95859,-0.14237
-0.12187,0.74183
-1.4519,-0.30718
-1.0098,-0.31839
0.52539,1.3894
0.54738,0.93719
-1.0336,-0.050988
-0.80676,0.83744
-0.19262,0.55443
0.016678,0.45805
0.30939,0.34254
-1.0616,-0.13368
-1.045,0.91138
-0.10336,0.061153
-0.2511,-0.59519
-0.39709,-0.052934
-0.99549,-0.30468
-0.95071,0.72658
-0.2097,-0.16776
-0.46018,-1.6715
-0.47535,0.046882
-0.54267,1.5331
-0.92973,0.33462
0.096474,-0.75951
1.4039,0.022662
1.5435,0.26708
0.66298,0.19159
0.37209,0.74886
0.72997,0.67855
-0.085394,0.12438
-0.70669,-0.96268
-0.26406,-1.0246
-0.50496,-0.26191
0.18789,-0.27517
0.94804,0.73773
0.27314,0.26072
0.74771,-0.91362
0.49852,-0.52538
-0.34354,-0.88517
0.17597,0.068274
-0.29571,0.5474
-0.44618,-0.38949
0.36558,0.16308
-0.094801,0.30899
-0.56496,0.05304
0.0069935,-0.23021
0.2781,-0.69914
0.3186,-0.33309
0.29785,-0.41984
-0.086216,-0.21487
0.36865,-0.46301
0.9661,-0.77345
0.027976,0.45835
-0.72826,-0.19692
-0.86229,-0.23938
-0.035532,1.3207
0.59359,0.73946
0.34567,0.42061
0.67335,0.49878
0.16337,0.27326
-0.23405,0.23416
-0.18273,-0.58551
-0.44864,-0.56353
-0.35864,-0.5778
-1.1945,-0.66419
-0.61112,0.57523
0.3422,0.93449
-0.53564,0.26787
0.48104,-0.50264
0.90179,-0.59561
0.079955,0.11149
0.40603,-0.092372
0.39064,-0.31051
0.65723,-0.1432
0.55873,-0.13389
-0.12554,0.4477
0.024714,1.0749
0.18161,0.41385
-0.1646,-0.46473
0.36416,-0.30773
1.0012,0.84254
-0.61423,1.4631
-1.0009,0.96406
0.70346,0.36631
0.15081,-0.3886
0.28841,-0.4529
1.1623,0.54578
0.53821,-0.18642
0.98459,-0.31462
0.34642,1.4796
0.08735,1.2141
0.94306,-0.22242
0.40469,-1.0465
-0.68886,-0.39188
-1.6391,0.42446
-0.62075,-0.84659
0.50418,-0.8305
-0.72455,-0.74661
-0.17487,-0.88112
0.65117,-0.018388
-0.23388,-0.70696
-0.65891,0.44233
-1.0728,1.4982
-1.383,-0.22687
-0.24645,-0.75768
0.64301,-0.014214
0.054722,-0.063911
-0.97736,0.0059532
-0.74681,0.32432
-0.099066,-0.21332
0.0041667,-0.74623
0.19683,-0.45453
0.13622,-0.52585
-0.13387,-0.122
0.23426,-0.54957
0.59552,-1.0389
0.19979,0.42942
-0.75731,0.12743
-0.88853,0.15295
0.48054,1.2517
0.80169,0.47218
0.58177,0.25893
0.75098,0.21552
0.42793,0.11868
0.27377,0.14623
0.13304,0.18243
0.9045,0.49742
0.67505,0.78777
0.050784,0.2526
0.26907,0.012985
0.34631,0.16864
-0.075796,-0.45746
-0.46975,0.61761
-0.31077,1.5965
-0.24392,-0.67754
0.45303,-1.0547
0.93501,0.56822
-0.21003,-0.010627
-0.51283,0.029022
0.07566,0.29108
-0.10735,0.11778
0.037652,0.44783
0.4735,0.29947
-0.77178,-0.051508
-0.34397,-0.78514
1.0229,-0.85383
-0.38076,0.79951
-0.60429,1.2859
0.3823,-0.011082
-0.095583,-0.20085
-0.30723,-0.11271
-0.11946,-0.039257
-0.69239,0.2796
-1.144,-0.25529
-0.46592,-0.031868
-0.14299,-0.04151
-0.69214,-0.57418
-0.21531,-0.47332
-0.098028,-1.2926
0.19888,-1.4739
0.23417,0.011591
-0.1108,0.40377
1.2475,0.44472
0.46308,0.42828
-1.1084,-0.38335
-1.0084,-0.57507
-0.41646,-0.56518
0.97854,-0.19863
-0.30372,0.067499
-1.695,-0.078954
-0.80899,0.62361
-0.51384,1.1245
-0.093628,1.2358
0.271,1.1859
1.2582,0.8058
1.109,0.46055
-0.83939,-0.38929
-0.050943,-0.61508
1.0861,-0.24108
1.2965,-0.064888
0.34925,0.24937
-1.4513,0.033257
-0.51232,0.20806
-0.066573,0.40277
-0.09032,-1.0484
0.67471,-1.5447
0.33503,-0.56376
0.74392,-0.3282
0.56406,-0.22311
0.059967,0.16571
1.0134,0.13895
0.83653,0.51133
0.18994,0.29153
0.26152,-0.058001
0.36807,-0.026445
-0.17641,-0.40364
-0.14998,0.77295
0.35995,1.5714
-0.53877,-0.54681
-0.011247,-1.0825
1.0596,0.14771
-0.16797,0.066459
-0.46567,0.2662
0.046293,0.3625
-0.068368,-0.062546
-0.049027,-0.49957
0.21721,0.21535
-0.18577,0.038746
-1.0295,-0.50815
-0.57182,-1.097
0.38463,-1.3591
-0.053607,0.91544
-0.68891,0.1799
-0.28577,-1.695
-0.38922,-0.13717
-0.44576,0.3986
0.5344,0.048845
0.59938,0.25936
-0.25512,-0.64048
-0.35222,-0.087097
0.20647,0.19181
0.34123,-0.6938
-0.29242,-0.027524
-0.69295,0.37989
0.16068,0.13663
0.64867,0.34437
0.0072059,-1.3484
0.42044,-1.1445
0.69028,1.0452
-0.49649,-0.42551
-0.1488,-1.433
0.96992,-0.75937
0.47247,-0.32863
-0.089346,0.41364
-0.13306,-0.28384
0.00086533,-0.34839
0.31869,0.16678
0.76399,0.23439
0.24207,0.52813
-0.40662,-0.087636
-0.15735,0.18711
-1.1393,0.066888
-1.471,0.40077
-0.15488,1.624
0.26271,1.1162
-0.1078,0.46713
-0.028705,0.061183
-0.008532,-0.5108
-0.26687,-0.42626
0.35879,-0.71025
1.6435,0.085935
1.1553,0.38343
-0.36007,0.51833
-1.167,1.1994
-1.1107,0.08402
-0.16212,-0.54675
-0.20322,-0.4647
-0.15661,-0.19042
0.40512,0.20197
0.35859,0.62248
0.80075,1.439
1.3814,0.2937
1.2353,-0.70058
0.46226,0.019362
0.10093,-0.2583
0.27274,0.14511
-0.26475,0.67743
-0.27917,0.44517
-0.1421,0.052014
-0.26886,-0.4576
0.31443,0.21616
-0.13851,0.15837
-1.1808,-0.074497
-0.96798,-0.8745
-0.11649,-1.4472
0.31393,0.86899
-0.55129,0.40702
-0.86331,-1.459
-0.45241,0.10242
-0.32607,0.56965
0.52062,-0.10677
0.64658,0.069298
-0.53036,-0.45543
-0.15068,-0.029379
-0.14457,0.61957
-0.098141,-0.5766
0.63245,-0.66805
0.31387,-0.066305
0.0085749,-0.021392
-0.98087,0.59666
-0.32294,0.82493
0.5504,0.052635
0.015564,-0.44903
-0.10706,0.83693
-0.75853,1.2268
-0.67252,-0.24963
0.20864,-0.41961
1.0292,-0.28118
1.3019,0.25087
0.78016,1.3142
1.0453,1.2684
0.31244,1.2517
-0.83231,1.1298
-0.56965,0.38471
-0.25972,-0.51428
0.96625,-0.53011
1.3605,0.24699
-0.10728,-0.038219
-0.54418,0.14665
0.39974,0.43735
1.1537,-0.57532
0.39762,-0.2589
-0.15306,0.26701
-0.56058,0.32274
-0.97202,-0.070119
0.46171,-0.25237
0.50984,0.44519
-1.1526,-0.27889
-1.3565,-0.73025
-0.49479,0.096986
0.089997,0.27163
-0.47282,-0.2145
-0.51635,-0.97335
0.16159,0.18418
-0.17873,-0.012152
-0.48279,-1.1752
0.35872,0.78389
0.99221,0.59449
1.2272,-0.40278
0.94858,-0.36712
-0.28156,-1.6006
0.12017,-0.58207
0.085942,0.49465
-1.5451,-0.39422
-0.94578,0.38741
-0.41007,1.1573
-0.12536,1.0995
1.03,0.73065
-0.57778,-0.27545
-0.66473,-0.47177
0.52684,0.13566
-0.66821,-0.25342
-0.62162,-0.63612
0.12928,-0.060051
0.23192,-0.13325
-0.37586,-1.087
-0.65141,-1.4532
0.25072,-0.097912
-0.036133,0.84308
-0.29001,-0.51799
0.28075,-0.86272
0.324,-0.23461
0.07834,-0.025216
-0.60069,0.8997
0.048226,0.89925
0.45572,-0.14332
-0.14737,-0.38747
0.21478,0.74535
-0.2667,1.4313
-0.80195,0.069229
-0.0046682,-0.46849
0.83613,-0.74453
1.3334,-0.28812
0.76216,0.78226
0.40666,0.31313
1.3583,0.86346
0.43648,0.85327
-0.48859,0.5804
-0.86261,1.3462
-0.25318,0.28175
1.1035,-0.41816
0.16162,-0.26854
-0.96503,-0.66592
-0.75217,-0.080647
-0.046476,0.14389
0.89706,-0.063426
0.52167,0.15665
-0.27846,0.52874
0.57655,0.64775
0.90298,0.2069
0.50841,0.48216
0.9431,0.51658
0.54886,-0.45111
0.26978,-0.13013
0.55006,0.90694
0.18407,0.31786
-0.14893,-0.45493
-0.94556,-0.50981
-0.66897,-0.21262
0.23896,1.064
-0.012912,0.54988
0.50519,-1.3444
0.51508,-1.01
0.46568,-0.38001
1.5589,0.48094
0.63809,0.48191
-0.40556,-0.55508
0.71644,0.0096334
0.39528,-0.31403
-1.0307,-0.33597
-1.1196,0.60338
-1.1693,0.038422
-0.5983,0.18599
0.7091,0.012769
0.32249,-0.00055756
-0.017914,0.19674
-0.12793,0.28779
-1.1964,1.1773
-1.3222,0.17076
-0.31626,-0.76874
-0.00075826,0.72341
-0.015016,0.83821
0.39218,-0.27714
0.57955,-0.84204
-0.20004,0.29361
-1.0262,-0.12421
-0.4591,-1.771
-0.045851,-0.88397
0.073965,-0.1563
0.096436,-0.12232
0.56414,0.58378
0.12283,-0.20564
-0.85821,-0.63713
-0.59026,-1.0351
-0.75972,-0.86711
-0.53576,0.25757
0.66164,0.47774
-0.35145,0.38746
-0.10888,0.0045064
1.6039,0.29815
0.71001,0.62289
-0.19872,0.66848
-0.30695,1.5419
-0.17227,0.34565
0.88645,-0.88366
0.12558,-0.30449
-1.1624,-0.20574
-0.67623,0.23193
0.035397,0.13853
0.77632,-0.39145
0.51742,-0.061463
-0.11446,0.64336
0.75847,0.40043
0.43884,-0.01731
-0.11988,-0.98285
0.48562,-0.79252
0.38181,0.95925
-0.19494,0.51359
0.031373,0.82236
-0.10335,0.98449
-0.17266,-0.046591
-0.072469,0.01486
-1.1568,0.67811
-1.1992,0.76311
0.40999,1.1112
0.90189,1.1848
0.21329,-0.46727
0.03645,-0.30438
0.24558,0.63126
0.18704,-0.20815
0.231,0.15621
0.28848,-0.33476
0.077362,-0.28552
0.078599,0.85661
0.66335,-0.59841
0.83146,-1.4012
-0.52717,-0.90581
-1.4373,-0.89038
-0.45639,-0.30271
-0.036193,0.22821
-0.22343,-0.57527
0.1202,-1.0297
-0.1357,-0.47275
0.19097,-0.88205
0.5786,-0.0969
-0.0068576,1.6234
-1.1199,0.46785
-1.3748,-0.69628
0.50439,-1.0312
1.0066,-0.93807
-0.11756,0.10041
0.68697,-0.13697
1.1925,-0.48568
0.38264,-0.69746
-0.13461,-0.15673
-0.44944,0.65057
0.12581,-0.15424
-0.24652,0.71386
-0.78262,1.3129
0.5033,0.42779
0.25819,0.38553
-0.24788,0.22703
-0.19376,-0.043064
-0.19363,-0.24305
0.51579,-0.42474
-0.64503,-0.75288
-1.1299,-0.9157
0.16639,-0.014524
-0.44296,-0.2085
-0.41463,-0.2392
0.36644,0.55829
1.0127,0.22785
1.2485,-0.068079
-0.12527,-0.071513
0.69457,0.27284
1.4394,0.73701
-0.45661,1.0578
-1.2171,0.71634
-0.91321,-1.1933
0.092897,-0.91735
0.68916,0.72725
-0.029427,0.56218
0.34233,0.70484
0.25626,0.86276
-0.20238,0.076115
-0.031928,0.015077
-0.79305,1.0547
-0.76836,1.2492
0.76646,0.92562
1.2402,0.84177
0.02879,-0.60706
-0.076111,-0.31304
0.47774,0.48871
0.26383,-0.12576
0.1624,0.0059786
-0.90493,0.87939
-0.29738,1.0685
0.83157,-0.2742
0.25004,-0.62437
-0.26131,-0.91101
-0.26573,-0.70504
-0.19155,-0.64514
-0.59781,-0.46025
-1.3168,0.8371
-1.4791,-0.04301
-0.86849,-1.1552
-0.21055,-0.28553
0.28274,-0.10184
0.49925,0.39263
0.23976,0.80516
-0.38521,-0.28426
-0.21322,-0.77653
0.32192,-0.31471
0.11196,0.042216
0.32075,1.0128
-0.1874,1.4613
-1.586,0.57545
-0.66456,0.59428
0.39509,0.69
0.25887,0.51568
0.52608,0.92583
0.47464,0.54162
0.8511,-0.2116
-0.21709,-0.59415
-1.6311,-0.038011
-0.33392,0.0067744
0.070048,-0.50191
-0.60643,-0.24171
0.35276,-1.1322
1.2555,-1.0005
0.13397,0.17283
-0.84749,-0.48309
-0.28072,0.040981
0.26232,0.94462
0.58485,0.67746
-0.42602,-0.25753
-0.95515,-0.92045
0.35912,0.21843
0.57655,-0.1871
0.75251,-0.45019
0.10868,-0.30271
-0.37891,-1.4313
1.1514,0.12597
0.71015,0.61181
0.40665,-0.57682
0.72144,-0.42711
-0.090553,-0.59302
0.40649,0.58832
0.49948,1.0791
-0.33839,-0.4565
-0.79127,-0.68304
-0.51664,-0.04914
0.33116,0.80006
-0.10433,0.46771
0.62951,-0.88368
1.5131,-0.5889
0.29046,0.63572
0.22044,0.40649
0.29342,-0.072858
-0.51203,1.2049
0.21312,1.1033
0.63865,-0.54252
-0.0097638,-0.68594
-0.68606,-0.68869
-0.54972,-0.5112
-0.44861,-0.52887
-0.78862,-0.17159
-0.84795,1.2905
-1.3587,0.50825
-1.3142,-0.71314
-0.31461,-0.17877
0.2014,-0.2932
0.56932,0.17874
0.21558,0.34478
-0.21383,-0.27817
0.35388,0.39364
1.4355,0.076915
1.293,-0.31152
1.1378,-0.032025
0.90522,0.45177
-1.2768,0.00052656
-0.44884,-0.68641
0.81438,-0.31706
0.042231,0.12704
0.6968,-0.49053
0.36334,-0.88555
0.44249,0.34706
0.91916,0.4278
0.014754,-0.10685
-0.13878,0.41039
-0.38664,0.32482
-0.00074957,0.10109
-0.22302,-0.61033
-0.84953,-0.58158
0.45599,-0.25472
0.51116,-0.9278
-0.074494,-0.19138
-0.093711,-0.49728
0.42645,-0.68792
0.83728,1.1861
-0.40752,0.079596
-0.5876,-1.1877
0.070227,-1.067
-0.30786,-1.5489
-0.687,-0.62185
-0.0079186,0.023486
0.88965,0.11374
-0.74207,0.65063
